"","Maximumverticalheight","Numberoffertilestamens","Numberofovulesperfunctionalcarpel","Numberofstructuralcarpels","Fusionofovaries","flowerSize","seedMass","Woodiness","Climbing","Aquatic","SexualSystem","Lifespan","Mating","Pollination","DispersalMode","DispersalDist","OvaryPosition","FloralReward","FlowerSymmetry","Showiness"
"Melocactus_curvispinus",-1.56996673120067,2.91631316340365,1.04940823367059,2.55124967342008,-1.1926321605665,0.533251229285977,-0.803327534989791,"herbaceous","non-climbing","non-aquatic","bisexual","long","outcrossing","biotic","biotic","long","inferior","nectar","actinomorphic","bright"
"Menispermum_canadense",0.562557543274467,0.776067347136558,-0.370129232592074,0.0384931216028799,0.0898042932657258,-1.51045921434104,0.731357343096914,"herbaceous_woody","climbing","non-aquatic","dioecious","long","outcrossing","biotic","biotic","long","superior","nectar","actinomorphic","bright"
"Menyanthes_trifoliata",-0.97474847375366,-0.366300791570949,0.591869959133281,-0.570138569082411,0.410413406723782,0.127462820139255,-0.242835090962814,"herbaceous","non-climbing","aquatic","bisexual","long","outcrossing","biotic","abiotic","long","superior","nectar","actinomorphic","bright"
"Miconia_affinis",0.562557543274467,0.296915853911674,0.0367731231637875,0.288506905217706,0.309480908042543,-0.821049287316386,-0.856614160785878,"woody","non-climbing","non-aquatic","bisexual","long","outcrossing","biotic","biotic","long","intermediate","nectar","actinomorphic","bright"
"Mirabilis_jalapa",-0.367851123969636,-0.366300791570949,-0.784439733353737,-1.61060131658324,-0.0289398228298508,0.974284243333207,0.773164012726118,"herbaceous","non-climbing","non-aquatic","bisexual","long_short","selfing","biotic","autonomous","short","superior","nectar","actinomorphic","bright_dull"
"Misodendrum_linearifolium",-1.16926152879032,-0.855068640769968,-0.784439733353737,0.0384931216028799,0.410413406723782,-2.01793830774945,-0.29518875373697,"woody","non-climbing","non-aquatic","dioecious","long","outcrossing","biotic","abiotic","long","inferior","nectar_pollen","actinomorphic","dull"
"Mollugo_verticillata",-1.19286053638322,-0.707574285110451,0.591869959133281,0.470324178418419,0.410413406723782,-1.61214989860273,-1.20849601952453,"herbaceous","non-climbing","non-aquatic","bisexual","short","mixed","biotic","autonomous","short","superior","nectar_pollen","actinomorphic","bright"
"Monotropa_hypopitys",-1.34332900036728,0.196104872174067,1.00618045989494,0.805278368522632,0.410413406723782,-0.266890018817715,-2.52364315995557,"herbaceous","non-climbing","non-aquatic","bisexual","long","mixed","biotic","autonomous","short","superior","nectar","actinomorphic","bright"
"Montinia_caryophyllacea",-0.133453606715704,-0.579808862748757,0.286537374770164,-0.570138569082411,0.410413406723782,-0.821049287316386,0.00497272004174239,"woody","non-climbing","non-aquatic","dioecious","long","outcrossing","biotic","autonomous","short","inferior","nectar_pollen","actinomorphic","bright"
"Moringa_oleifera",1.06866200051532,-0.366300791570949,-0.141426629740325,0.0384931216028799,0.410413406723782,0.375839733116676,1.09380944285553,"woody","non-climbing","non-aquatic","bisexual","long","mixed","biotic","autonomous","short","superior","nectar","zygomorphic","bright"
"Myriophyllum_sibiricum",0.667956798104982,0.0834077827338659,-0.784439733353737,0.470324178418419,-0.156589747632595,-1.45473840243342,-0.192723830112402,"herbaceous","non-climbing","aquatic","bisexual_monoecious","long","outcrossing","biotic","abiotic","long","inferior","nectar","actinomorphic","bright"
"Myristica_fragrans",0.834264483261393,0.247837436522769,-0.784439733353737,-1.61060131658324,-0.290176878240118,-0.222604777099855,2.11426180596953,"woody","non-climbing","non-aquatic","dioecious_monoecious","long","outcrossing","biotic","biotic","long","superior","pollen","actinomorphic","bright"
"Myrtus_communis",0.43355928085105,2.85559306783589,-0.0509443296491319,1.08847595248565,0.410413406723782,0.568495834186485,0.100083040415002,"woody","non-climbing","non-aquatic","bisexual","long","mixed","biotic","biotic","long","superior","nectar_pollen","actinomorphic","bright"
"Narthecium_ossifragum",-1.11416315147397,-0.191851995287345,0.92849579302837,0.120342510251846,0.351041348675995,0.666340752948536,-1.17770258801667,"herbaceous","non-climbing","non-aquatic","bisexual","long","mixed","biotic","autonomous","short","superior","nectar","actinomorphic","bright"
"Nelumbo_lutea",0.0328540784407074,3.8265071525026,-0.784439733353737,3.20607179150595,-2.55818949566563,1.76538485461955,0.607256390705117,"herbaceous","non-climbing","aquatic","bisexual","long","mixed","biotic","abiotic","long","superior","other_pollen","actinomorphic","bright"
"Nelumbo_nucifera",0.0328540784407074,3.55124737448139,-0.784439733353737,3.49483555420958,-2.55818949566563,2.28477272893229,1.55059627593294,"herbaceous","non-climbing","aquatic","bisexual","long","outcrossing","biotic","abiotic","long","superior","other_pollen","actinomorphic","bright"
"Nemesia_strumosa",-1.06386227395981,-0.579808862748757,0.486031462621727,-0.235184378978198,0.291669290628207,0.568495834186485,-0.921831719953213,"herbaceous","non-climbing","non-aquatic","bisexual","short","outcrossing","biotic","abiotic","long","superior","nectar_pollen","actinomorphic","bright"
"Nepenthes_macfarlanei",0.267251595694639,-0.366300791570949,-0.333232748185194,0.470324178418419,0.11652171938723,-0.222604777099855,0.00836189079442004,"woody","climbing","non-aquatic","dioecious","long","outcrossing","abiotic_biotic","abiotic","long","superior","nectar_none","actinomorphic","bright"
"Nicotiana_tabacum",0.267251595694639,-0.366300791570949,0.736706109087131,-0.570138569082411,0.410413406723782,1.02662590052741,-1.28194700432551,"herbaceous","non-climbing","non-aquatic","bisexual","long_short","mixed","biotic","autonomous","short","superior","nectar","actinomorphic_zygomorphic","bright"
"Nolana_humifusa",-0.411471817208021,-0.366300791570949,0.143148145085799,2.55124967342008,0.410413406723782,0.602357936106019,-0.125514827157227,"herbaceous","non-climbing","non-aquatic","bisexual","short","outcrossing","biotic","biotic","long","superior","nectar_pollen","actinomorphic","bright"
"Nothofagus_dombeyi",1.7646731505055,0.343599227833583,-0.784439733353737,-1.61060131658324,-0.779996357134374,-0.671949071173116,0.219078844134679,"woody","non-climbing","non-aquatic","monoecious","long","outcrossing","abiotic","abiotic","long","superior","none","actinomorphic","dull"
"Nuphar_advena",-0.608414714901874,3.06247952528237,0.606188077983606,2.55124967342008,0.410413406723782,0.974284243333207,-0.433725870318158,"herbaceous","non-climbing","aquatic","bisexual","long","outcrossing","biotic","abiotic","long","superior","pollen","actinomorphic","bright"
"Nymphaea_odorata",-0.29586155871982,2.25412812919667,2.03858136405979,2.91101551017707,0.410413406723782,1.95804095568936,0.0120399761997285,"herbaceous","non-climbing","aquatic","bisexual","long","outcrossing","biotic","abiotic_biotic","long","intermediate","nectar","actinomorphic_other","bright"
"Nymphoides_peltata",-0.326042881579753,-0.366300791570949,0.245912021425631,-0.570138569082411,0.410413406723782,0.858996854018345,-0.707316544314594,"herbaceous","non-climbing","aquatic","bisexual","long","mixed","biotic","abiotic","long","superior","nectar_pollen","actinomorphic","bright"
"Nyssa_ogeche",1.36396794809515,0.0216560758904626,-0.431374028909315,0.267557491480174,0.202611203556524,0.0151426358356204,1.1969545451316,"woody","non-climbing","non-aquatic","dioecious","long","outcrossing","biotic","biotic","long","inferior","nectar","actinomorphic","bright"
"Ochroma_pyramidale",1.59836546534908,0.832367077032603,1.02487936973541,0.805278368522632,0.410413406723782,2.02448703505054,0.0944945856084352,"woody","non-climbing","non-aquatic","bisexual","long","outcrossing","biotic","abiotic","long","superior","nectar","actinomorphic_other","bright_dull"
"Octoknema_borealis",1.49296621051857,-0.366300791570949,-0.784439733353737,0.0384931216028799,0.232297232580418,0.533251229285977,1.20070304584043,"woody","non-climbing","non-aquatic","dioecious","long","outcrossing","biotic","biotic","long","inferior","nectar","actinomorphic","bright"
"Octomeles_sumatrana",1.89367141292891,-0.115265582520428,0.160188615790418,1.31034689883079,-0.331737318873571,-0.821049287316386,-1.05919840305325,"woody","non-climbing","non-aquatic","dioecious","long","outcrossing","biotic","abiotic","long","inferior","nectar","actinomorphic","bright"
"Olea_europaea",1.19766026293874,-1.24302550823138,-0.370129232592074,-0.570138569082411,0.354009951578384,-1.19297559454357,1.10953567952781,"woody","non-climbing","non-aquatic","bisexual","long","outcrossing","abiotic","biotic","long","superior","none","actinomorphic","bright_dull"
"Oryza_sativa",-0.367851123969636,-0.191851995287345,-0.784439733353737,-1.61060131658324,-0.557351139455166,-0.313570193907975,0.443883261257361,"herbaceous","non-climbing","aquatic","bisexual","short","selfing","abiotic","autonomous","short","superior","none","zygomorphic","dull"
"Ottelia_acuminata",-0.223831739916201,0.343599227833583,-0.0596226365534317,0.0384931216028799,-0.325800113068792,0.477530417378364,-0.0194508797320361,"herbaceous","non-climbing","aquatic","dioecious","long","outcrossing","biotic","abiotic","long","superior","nectar","actinomorphic","bright"
"Oxalis_corniculata",-1.75987342394998,0.296915853911674,0.378676890219667,0.805278368522632,0.410413406723782,-0.0651932809305539,-0.9751183457493,"herbaceous","non-climbing","non-aquatic","bisexual","long_short","selfing","biotic","autonomous","short","superior","nectar_pollen","actinomorphic","bright"
"Paeonia_californica",-0.713457949063626,2.35576359988273,0.909039043249378,1.51078692591925,-2.55818949566563,0.974284243333207,1.12922118935571,"herbaceous","non-climbing","non-aquatic","bisexual","long","outcrossing","biotic","biotic","long","superior","nectar","actinomorphic","bright"
"Panax_quinquefolius",-0.97474847375366,-0.366300791570949,-0.54208362675316,-0.570138569082411,0.410413406723782,-1.26208230136362,0.466540803351975,"herbaceous","non-climbing","non-aquatic","bisexual","long","mixed","biotic","biotic","long","inferior","nectar","actinomorphic","dull"
"Pandanus_tectorius",0.562557543274467,0.684872721373086,-0.784439733353737,2.08781596626909,-1.03232760383747,-0.458696064465795,0.868718450399037,"woody","non-climbing","non-aquatic","dioecious","long","outcrossing","abiotic_biotic","abiotic_biotic","long","superior","none","actinomorphic","bright_dull"
"Pennantia_corymbosa",0.96326274568481,-0.366300791570949,-1.02679583995431,0.0384931216028799,0.410413406723782,-0.470981690077276,0.322462384175497,"woody","non-climbing","non-aquatic","dioecious","long","outcrossing","biotic","biotic","long","superior","nectar","actinomorphic","bright_dull"
"Perrottetia_ovata",0.939663738091908,-0.366300791570949,0.0441812681695879,-0.570138569082411,0.410413406723782,-0.33064547817153,0.589842023191275,"woody","non-climbing","non-aquatic","dioecious","long","outcrossing","biotic","biotic","long","superior","nectar","actinomorphic","bright"
"Petrosavia_sakuraii",-1.29825979121374,-0.191851995287345,0.011661280395617,0.0384931216028799,0.348072745773605,-0.821049287316386,-0.578573019162411,"herbaceous","non-climbing","non-aquatic","bisexual","long","selfing","biotic","abiotic","long","intermediate","nectar","actinomorphic","bright"
"Petunia_axillaris",-0.663157071549464,-0.579808862748757,0.946242696771788,-0.570138569082411,0.291669290628206,1.5453177869531,-0.194866463710358,"herbaceous","non-climbing","non-aquatic","bisexual","short","mixed","biotic","autonomous","short","superior","nectar","actinomorphic","bright"
"Peumus_boldus",0.562557543274467,1.5867783482787,-0.784439733353737,0.805278368522632,-2.55818949566563,0.457123314838039,1.51417855586112,"woody","non-climbing","non-aquatic","dioecious","long","outcrossing","biotic","biotic","long","superior","nectar","actinomorphic","bright"
"Phelline_comosa",0.804977006220932,-0.579808862748757,-0.784439733353737,0.64712481228817,0.410413406723782,-0.594531084327043,0.490917751774651,"woody","non-climbing","non-aquatic","dioecious","long","outcrossing","biotic","biotic","long","superior","nectar","actinomorphic","bright"
"Phoenix_dactylifera",1.59836546534908,-0.191851995287345,-0.52916587801015,0.0384931216028799,-0.141746733120648,0.183183632046868,1.53562800993615,"woody","non-climbing","non-aquatic","dioecious","long","outcrossing","abiotic_biotic","biotic","long","superior","none","actinomorphic","bright_dull"
"Phormium_tenax",0.562557543274467,-0.191851995287345,0.0314983267640956,0.0384931216028799,-0.00222239670834591,0.918563431425594,0.0891804886353275,"herbaceous","non-climbing","non-aquatic","bisexual","long","outcrossing","biotic","abiotic","long","intermediate_superior","nectar","zygomorphic","bright"
"Phragmites_australis",0.596242531512009,-1.02951743705357,-0.784439733353737,0.0384931216028799,-0.257522246313835,-1.72743728791759,-1.17770258801667,"herbaceous","non-climbing","aquatic","bisexual","long","outcrossing","abiotic","abiotic","long","superior","none","actinomorphic","dull"
"Phryma_leptostachya",-0.574043271343317,-0.579808862748757,-0.784439733353737,-0.570138569082411,0.410413406723782,0.304542499769244,0.0150172577865121,"herbaceous","non-climbing","non-aquatic","bisexual","long","outcrossing","biotic","abiotic","long","superior","nectar","zygomorphic","bright"
"Phyllanthus_niruri",-0.829464756705876,-0.855068640769968,-0.355958167853156,0.0384931216028799,0.297606496432985,-2.21059440881926,-0.298574312831049,"herbaceous","non-climbing","non-aquatic","monoecious","short","outcrossing","biotic","abiotic","long","superior","nectar","actinomorphic","bright"
"Physena_madagascariensis",0.796955060528398,0.296915853911674,-0.784439733353737,-0.570138569082411,0.410413406723782,-0.948023138838946,0.53988895855949,"woody","non-climbing","non-aquatic","dioecious","long","outcrossing","abiotic","biotic","long","superior","none","actinomorphic","dull"
"Picramnia_polyantha",0.880676061843302,-0.275106165807477,-0.370129232592074,-0.570138569082411,0.410413406723782,-0.47360317042768,0.531291439245394,"woody","non-climbing","non-aquatic","dioecious","long","outcrossing","biotic","biotic","long","superior","nectar","actinomorphic","bright"
"Pinguicula_alpina",-1.7929164405409,-0.323315313814018,1.79622525745921,-0.570138569082411,0.371821568992721,0.00391342588948757,-1.64808863171875,"herbaceous","non-climbing","non-aquatic","bisexual","long","outcrossing","biotic","autonomous","short","superior","nectar","zygomorphic","bright"
"Piper_amalago",0.267251595694639,-0.366300791570949,-0.239532115730244,-0.256819806600557,0.380727377699889,0.0519610928937943,-0.41486458469327,"woody","non-climbing","non-aquatic","bisexual","long","outcrossing","biotic","biotic","long","superior","nectar","actinomorphic","bright"
"Piper_arboreum",0.562557543274467,-0.579808862748757,-0.504445401928946,-0.526514762724855,0.22042282097086,-2.21059440881926,-0.501824145896937,"woody","non-climbing","non-aquatic","monoecious","long","outcrossing","abiotic_biotic","biotic","long","superior","none","actinomorphic","bright"
"Pitcairnia_albiflos",-0.574043271343317,-0.191851995287345,1.03959632802305,0.0384931216028799,0.365884363187942,1.16694034440302,-0.298398674187233,"herbaceous","non-climbing","non-aquatic","bisexual","long","mixed","biotic","biotic","long","intermediate","nectar","actinomorphic","bright"
"Pittosporum_dasycaulon",0.834264483261393,-0.366300791570949,0.234528612152948,-0.56480067050467,0.410413406723783,-0.109478522648414,0.180785470669636,"woody","non-climbing","non-aquatic","bisexual","long","outcrossing","biotic","autonomous","short","superior","pollen","zygomorphic","bright"
"Plantago_lanceolata",-1.54729341701353,-0.579808862748757,-0.158494531468347,-0.570138569082411,0.410413406723782,-1.01370538838619,-0.417021548591663,"herbaceous","non-climbing","non-aquatic","bisexual","long","outcrossing","abiotic_biotic","autonomous","short","superior","none_pollen","actinomorphic","bright_dull"
"Platea_latifolia",1.21661590895417,-0.366300791570949,-0.784439733353737,-0.570138569082411,0.410413406723782,-1.61214989860273,0.463930565178742,"woody","non-climbing","non-aquatic","dioecious","long","outcrossing","abiotic","biotic","long","superior","none","actinomorphic","dull"
"Plocosperma_buxifolium",0.356365395900786,-0.366300791570949,-0.54208362675316,-0.570138569082411,0.410413406723782,-0.415260878169663,0.381158885179755,"woody","non-climbing","non-aquatic","dioecious","long","outcrossing","biotic","biotic","long","superior","nectar","zygomorphic","bright"
"Plumbago_auriculata",-0.461802570886451,-0.366300791570949,-0.784439733353737,-1.61060131658324,0.0541810584370529,0.808195559279363,0.28182999810242,"woody","non-climbing","non-aquatic","bisexual","long","outcrossing","biotic","biotic","long","superior","nectar","actinomorphic","bright"
"Podophyllum_peltatum",-0.829464756705876,0.684872721373086,1.46787442003509,-1.61060131658324,-0.177369967949322,1.16694034440302,-0.228704233987893,"herbaceous","non-climbing","non-aquatic","bisexual","long","outcrossing","biotic","biotic","long","superior","pollen","actinomorphic","bright"
"Poeppigia_procera",1.19766026293874,0.296915853911674,0.45849176893125,-1.61060131658324,0.0541810584370529,0.582511120320337,0.484807156974588,"woody","non-climbing","non-aquatic","bisexual","long","outcrossing","biotic","biotic","long","superior","pollen","actinomorphic","bright"
"Polycarpon_tetraphyllum",-1.23016995911622,-0.9383228112901,0.744740652598352,-0.295401716036273,0.351041348675995,-1.61214989860273,-1.28194700432551,"herbaceous","non-climbing","non-aquatic","bisexual","short","selfing","biotic","biotic","long","superior","nectar","actinomorphic","bright"
"Polygala_lewtonii",-1.29825979121374,0.0834077827338659,-0.784439733353737,-0.570138569082411,0.380727377699889,-0.530548267484526,-0.22475470769193,"herbaceous","non-climbing","non-aquatic","bisexual","long","mixed","biotic","biotic","short","superior","nectar","zygomorphic","bright"
"Pontederia_crassipes",-0.897554588803396,-0.191851995287345,1.21721943293336,0.0384931216028799,0.410413406723782,1.32435184057232,-0.326184075160004,"herbaceous","non-climbing","aquatic","bisexual","long_short","outcrossing","biotic","abiotic_biotic","long","superior","nectar","zygomorphic","bright"
"Populus_alba",1.36396794809515,0.196104872174067,-0.559253926843572,-0.589904433421341,0.232297232580418,-0.970150673401807,-0.837751662649264,"woody","non-climbing","non-aquatic","dioecious","long","outcrossing","abiotic","abiotic","long","superior","none","actinomorphic","dull"
"Portulaca_oleracea",-1.06386227395981,0.247837436522769,1.66284706725718,0.64712481228817,0.410413406723782,-0.470981690077276,-1.07936276205813,"herbaceous","non-climbing","non-aquatic","bisexual","short","selfing","biotic","biotic","long","intermediate","nectar","actinomorphic","bright"
"Posidonia_australis",-1.06386227395981,-0.855068640769968,-0.784439733353737,-1.61060131658324,-0.696875475867469,-0.996525170663458,-0.28425607770176,"herbaceous","non-climbing","aquatic","bisexual","long","mixed","abiotic","abiotic","long","superior","none","actinomorphic","dull"
"Posoqueria_latifolia",1.15777580072147,-0.366300791570949,0.0401111576946278,-0.570138569082411,0.410413406723782,0.220009512439157,0.454500139443797,"woody","non-climbing","non-aquatic","bisexual","long","outcrossing","biotic","biotic","long","inferior","nectar","zygomorphic","bright"
"Potamogeton_berchtoldii",-0.272981049014436,-0.579808862748757,-0.784439733353737,0.470324178418419,-2.55818949566563,-0.755670383682499,-0.474231284052179,"herbaceous","non-climbing","aquatic","monoecious","long_short","mixed","abiotic","abiotic","long","superior","none","actinomorphic","dull"
"Primula_sieboldii",-1.34332900036728,-0.366300791570949,0.748691299307644,0.805278368522632,0.410413406723782,0.127462820139255,-0.921831719953213,"herbaceous","non-climbing","non-aquatic","bisexual","long","outcrossing","biotic","autonomous","short","superior","nectar","actinomorphic","bright"
"Prionotes_cerinthoides",-0.367851123969636,-0.366300791570949,0.637404095889382,0.805278368522632,0.410413406723782,0.467883692135184,-0.350329014973947,"herbaceous","climbing","non-aquatic","bisexual","long","outcrossing","biotic","abiotic","long","superior","nectar","actinomorphic","bright"
"Prunus_persica",0.75707059831113,1.75707607789757,-0.370129232592074,-1.61060131658324,-0.450481434969147,0.00391342588948757,1.81429882858472,"woody","non-climbing","non-aquatic","bisexual","long","mixed","biotic","biotic","long","superior","nectar","actinomorphic","bright"
"Putranjiva_roxburghii",1.06866200051532,-0.803336076421265,-0.370129232592074,0.0384931216028799,0.410413406723782,-0.628393186246577,1.34895489033631,"woody","non-climbing","non-aquatic","dioecious","long","outcrossing","abiotic","biotic","long","superior","none","actinomorphic","bright_dull"
"Qualea_grandiflora",1.06866200051532,-1.906242153714,1.62160839250465,0.0384931216028799,0.410413406723782,0.375839733116676,-0.0403317296222561,"woody","non-climbing","non-aquatic","bisexual","long","outcrossing","biotic","abiotic","long","superior","nectar","zygomorphic","bright"
"Quercus_rubra",1.59836546534908,-0.191851995287345,-0.370129232592074,0.0384931216028799,-0.358454744995075,-0.723535270041622,1.84890072255601,"woody","non-climbing","non-aquatic","monoecious","long","outcrossing","abiotic","biotic","long","inferior","none","actinomorphic","dull"
"Quinchamalium_chilense",-1.26321297570714,-0.366300791570949,-0.784439733353737,-1.61060131658324,-0.0348770286346295,-0.0633964583733002,-0.222114561891557,"herbaceous","non-climbing","non-aquatic","bisexual","long","mixed","biotic","abiotic","long","inferior","nectar","actinomorphic","bright"
"Quintinia_hyehenensis",0.691555805697884,-0.366300791570949,-0.360070371476863,0.64712481228817,0.315418113847322,-0.821049287316386,0.586726302732583,"woody","non-climbing","non-aquatic","dioecious","long","outcrossing","biotic","biotic","long","inferior","nectar","actinomorphic","bright"
"Rafflesia_keithii",0.985118358955581,1.62334914487692,0.732255334639995,0.435431105364734,-0.456418640773925,3.56071838526914,0.967469935774235,"woody","non-climbing","non-aquatic","dioecious","long","outcrossing","biotic","biotic","long_short","inferior","nectar","actinomorphic","bright_dull"
"Ranunculus_acris",-0.687760589227215,2.01130601233833,-0.784439733353737,2.88620386352429,-2.55818949566563,0.438279434397135,-0.34622865577791,"herbaceous","non-climbing","non-aquatic","bisexual","long","outcrossing","biotic","biotic","long","superior","nectar_pollen","actinomorphic","bright"
"Ranunculus_ficaria",-1.25645154882386,1.17364057057211,-0.784439733353737,2.45437280670875,-1.75963531492288,0.778248987549991,-0.270830943138406,"herbaceous","non-climbing","non-aquatic","bisexual","long","outcrossing","biotic","biotic","short","superior","nectar_pollen","actinomorphic","bright"
"Ravenala_madagascariensis",1.13675183261284,-0.191851995287345,0.725248149335312,0.0384931216028799,0.410413406723782,2.31954412311822,1.10133459380561,"woody","non-climbing","non-aquatic","bisexual","long","mixed","biotic","biotic","long","inferior","nectar_pollen","zygomorphic","bright"
"Reseda_lutea",1.7646731505055,0.960132499394297,-0.0385147452364454,0.0384931216028799,-0.260490849216225,-0.663637791147085,-0.58494121293369,"herbaceous","non-climbing","non-aquatic","bisexual","long_short","outcrossing","biotic","biotic","long","superior","nectar_pollen","zygomorphic","bright_dull"
"Rhexia_virginica",-0.534158809126048,0.0834077827338659,0.690057783358948,0.470324178418419,0.235265835482807,0.858996854018345,-1.64808863171875,"herbaceous","non-climbing","non-aquatic","bisexual","long","mixed","biotic","abiotic","long","superior","nectar_pollen","actinomorphic","bright"
"Rhizophora_stylosa",1.13675183261284,0.0834077827338659,-0.370129232592074,-0.570138569082411,0.410413406723782,-0.80489565397042,2.53462831425625,"woody","non-climbing","non-aquatic","bisexual","long","mixed","abiotic","abiotic","long","inferior","none","actinomorphic","bright_dull"
"Ribes_aureum",0.0328540784407074,-0.366300791570949,-0.042590879065325,-0.570138569082411,0.342135539968827,0.183183632046868,-0.354850734768928,"woody","non-climbing","non-aquatic","bisexual","long","outcrossing","biotic","abiotic","long","inferior","nectar","actinomorphic","bright"
"Roridula_dentata",0.0328540784407074,-0.366300791570949,-0.784439733353737,0.0384931216028799,0.410413406723782,0.568495834186485,0.0659468598917985,"woody","non-climbing","non-aquatic","bisexual","long","selfing","autonomous_biotic","autonomous","short","superior","none","actinomorphic","bright_dull"
"Roridula_gorgonias",-0.367851123969636,-0.366300791570949,-0.127773125991498,0.0384931216028799,0.410413406723782,0.568495834186485,-0.466437027970268,"herbaceous_woody","non-climbing","non-aquatic","bisexual","long","selfing","autonomous_biotic","autonomous","short","intermediate","none","actinomorphic","bright_dull"
"Roupala_montana",0.667956798104982,-0.579808862748757,-0.370129232592074,-1.61060131658324,-0.0289398228298507,-0.4426718447663,0.620539871576678,"woody","non-climbing","non-aquatic","bisexual","long","outcrossing","biotic","abiotic","long","superior","nectar","actinomorphic","bright"
"Rourea_induta",0.43355928085105,0.296915853911674,-0.281902929199429,0.112884073822786,0.315418113847322,-0.140316548176278,0.819706215011288,"woody","non-climbing","non-aquatic","bisexual","long","outcrossing","biotic","biotic","long","superior","nectar","actinomorphic","bright"
"Ruellia_ciliatiflora",-0.740350956499728,-0.579808862748757,1.15373897876065,-0.189467827107797,0.37479017189511,1.24922857332659,-0.303613061752934,"herbaceous_woody","non-climbing","non-aquatic","bisexual","long","mixed","biotic","abiotic","long","superior","nectar","zygomorphic","bright"
"Ruta_graveolens",-0.367851123969636,0.196104872174067,0.0441812681695879,0.470324178418419,0.410413406723782,0.0725137185028063,-0.297796605478296,"woody","non-climbing","non-aquatic","bisexual","long","outcrossing","biotic","autonomous","short","superior","nectar_pollen","actinomorphic","bright"
"Sagina_procumbens",-1.29825979121374,-0.579808862748757,1.20729789174299,0.470324178418419,0.282763481921038,-1.61214989860273,-1.64808863171875,"herbaceous","non-climbing","non-aquatic","bisexual","long","selfing","autonomous_biotic","autonomous","short","superior","nectar","actinomorphic","dull"
"Sagittaria_latifolia",-0.367851123969636,1.34808936685571,0.650231886760483,1.07895586910371,-0.610785991698175,0.974284243333207,-0.674194277523392,"herbaceous","non-climbing","non-aquatic","dioecious_monoecious","long","outcrossing","biotic","abiotic","long","superior","nectar_other","actinomorphic","bright"
"Salpiglossis_sinuata",-0.367851123969636,-0.579808862748757,1.1302312682053,-0.570138569082411,0.410413406723782,1.24922857332659,-1.17770258801667,"herbaceous","non-climbing","non-aquatic","bisexual","short","outcrossing","autonomous_biotic","autonomous","short","superior","nectar","zygomorphic","bright"
"Santalum_spicatum",0.667956798104982,-0.579808862748757,-0.784439733353737,0.0384931216028799,0.208548409361303,-0.663637791147085,1.64341784536222,"woody","non-climbing","non-aquatic","bisexual","long","outcrossing","biotic","biotic","long","inferior","nectar_other","actinomorphic","bright_dull"
"Sarracenia_purpurea",-1.16926152879032,2.08789242510525,2.58786186343387,0.805278368522632,0.410413406723782,1.32435184057232,-0.339509571779213,"herbaceous","non-climbing","non-aquatic","bisexual","long","outcrossing","biotic","autonomous","short","superior","nectar","actinomorphic","bright_dull"
"Saxifraga_cernua",-1.44561183035472,0.296915853911674,2.47120430771319,-0.570138569082411,-0.480167463993042,2.11545245185866,-0.372722667056268,"herbaceous","non-climbing","non-aquatic","bisexual","long","outcrossing","biotic","abiotic_biotic","long","intermediate","nectar","actinomorphic","bright"
"Scaevola_montana",0.708327442631049,-0.246437417972244,-0.285245650863917,-0.134110581762765,0.285732084823428,-0.169840058648073,0.814732530858723,"woody","non-climbing","non-aquatic","bisexual","long","outcrossing","biotic","biotic","long","superior","nectar","actinomorphic","bright"
"Schinus_molle",0.869311298767995,0.296915853911674,-0.784439733353737,0.0384931216028799,0.410413406723782,-0.499123700398755,0.496543253912417,"woody","non-climbing","non-aquatic","dioecious","long","outcrossing","biotic","abiotic_biotic","long","superior","nectar","actinomorphic","bright_dull"
"Schisandra_chinensis",0.902354315358913,-0.275106165807477,-0.236751042390043,3.33668199797512,-2.55818949566563,-0.0123024817067171,0.058939828756832,"herbaceous","climbing","non-aquatic","monoecious","long","mixed","biotic","abiotic","long","superior","nectar","actinomorphic","bright"
"Schizanthus_grahamii",-0.768556326379979,-1.24302550823138,0.363467617761674,-0.570138569082411,0.410413406723782,0.696637648451079,-0.444228833491737,"herbaceous","non-climbing","non-aquatic","bisexual","short","mixed","biotic","abiotic","long","superior","nectar","zygomorphic","bright"
"Scleranthus_annuus",-1.52547590669605,-0.707574285110451,-0.784439733353737,-0.570138569082411,0.410413406723782,-1.86052681158015,-0.449020207711275,"herbaceous","non-climbing","non-aquatic","bisexual_dioecious","short","mixed","autonomous_biotic","autonomous","short","superior","nectar_none","actinomorphic","bright_dull"
"Senecio_vulgaris",-0.541292841097481,-0.366300791570949,-1.1987502341154,-0.570138569082411,0.356978554480774,-0.738761058392809,-0.960858577094712,"herbaceous","non-climbing","non-aquatic","bisexual","short","mixed","biotic","abiotic","long","inferior","nectar","actinomorphic","bright"
"Sesamum_indicum",-0.262451869139121,-0.579808862748757,1.29637999027134,-0.570138569082411,0.410413406723782,0.533251229285977,-0.272966535139686,"herbaceous","non-climbing","non-aquatic","bisexual","short","mixed","biotic","autonomous","short","superior","nectar","zygomorphic","bright"
"Sextonia_rubra",1.7646731505055,0.196104872174067,-0.784439733353737,-1.61060131658324,-0.575162756869502,-0.267801916327101,0.539689663981112,"woody","non-climbing","non-aquatic","bisexual","long","outcrossing","biotic","autonomous_biotic","long_short","superior","other","actinomorphic","bright"
