"","Maximumverticalheight","Numberoffertilestamens","Numberofovulesperfunctionalcarpel","Numberofstructuralcarpels","Fusionofovaries","flowerSize","seedMass","Woodiness","Climbing","Aquatic","SexualSystem","Lifespan","Mating","Pollination","DispersalMode","DispersalDist","FlowerSex","OvaryPosition","FloralReward","FlowerSymmetry","Showiness"
"Liriodendron_chinense",1.7646731505055,2.00216081779876,-0.370129232592074,5.51187606981194,-2.55818949566563,0.858996854018345,0.567383146624594,"woody","non-climbing","non-aquatic","monomorphic","long","mixed","biotic","abiotic_autonomous","long_short","bisexual","superior","nectar","actinomorphic","dull"
"Loasa_heterophylla",-0.558010476747478,-0.11955176196796,0.455706835371059,-0.000937911944787082,0.321355319652101,0.496506410407416,-0.494429794936549,"herbaceous","non-climbing","non-aquatic","monomorphic","long","outcrossing","biotic","abiotic","long","bisexual","inferior","nectar","actinomorphic","bright"
"Lobelia_angulata",-1.27005442133349,-0.370013379293491,0.512559519199222,-0.570138569082411,0.380727377699889,0.0364974033311341,-1.24292014718401,"herbaceous","non-climbing","non-aquatic","dimorphic","long","outcrossing","biotic","abiotic","long","bisexual_unisexual","inferior","nectar","zygomorphic","bright"
"Ludwigia_adscendens",-1.46456747637015,0.291687878841025,0.419915564972195,0.805278368522632,0.0298385146374595,0.725907330355786,-0.718093445232718,"herbaceous","non-climbing","aquatic","monomorphic","long","mixed","biotic","abiotic","long","bisexual","inferior","nectar","actinomorphic","bright"
"Lythrum_salicaria",-0.0961441839827093,0.465738076113911,0.619368885071512,-0.570138569082411,0.410413406723782,0.284874316308556,-1.28194700432551,"herbaceous","non-climbing","non-aquatic","monomorphic","long","outcrossing","biotic","abiotic","long","bisexual","superior","nectar_pollen","actinomorphic","bright"
"Malesherbia_linearifolia",-0.367851123969636,-0.370013379293491,1.04940823367059,0.0384931216028799,0.410413406723782,0.568495834186485,-0.430308713081859,"herbaceous","non-climbing","non-aquatic","monomorphic","long","mixed","biotic","abiotic","long","bisexual","superior","nectar","actinomorphic","bright"
"Malpighia_emarginata",0.75707059831113,0.291687878841025,-0.784439733353737,0.0384931216028799,0.410413406723782,0.477530417378364,0.413569971516034,"woody","non-climbing","non-aquatic","monomorphic","long","outcrossing","biotic","biotic","long","bisexual","superior","other","zygomorphic","bright"
"Manihot_esculenta",0.562557543274467,0.291687878841025,-0.784439733353737,0.0384931216028799,0.410413406723782,-1.61214989860273,0.879503543968628,"herbaceous","non-climbing","non-aquatic","monomorphic","long","outcrossing","biotic","biotic","short","unisexual","superior","nectar","actinomorphic","bright"
"Manilkara_zapota",1.7646731505055,-0.279027124630229,-0.784439733353737,1.64530108893501,0.410413406723782,0.284874316308556,0.910466133887909,"woody","non-climbing","non-aquatic","monomorphic","long","outcrossing","biotic","biotic","long","bisexual","superior","nectar","actinomorphic","bright"
"Mappia_nimmoniana",1.19766026293874,-0.85766444015512,-0.370129232592074,-1.61060131658324,-0.235257724545915,-0.415260878169663,0.874800709943528,"woody","non-climbing","non-aquatic","dimorphic","long","mixed","biotic","biotic","long","bisexual_unisexual","superior","nectar_pollen","actinomorphic","bright"
"Marathrum_rubrum",-1.46456747637015,0.0786676534252094,3.30750494855865,-0.570138569082411,0.410413406723782,-0.821049287316386,-1.03123561674736,"herbaceous","non-climbing","aquatic","monomorphic","short","selfing","abiotic","abiotic","long","bisexual","superior","none","actinomorphic","bright_dull"
"Mayaca_fluviatilis",-0.663157071549464,-0.85766444015512,-0.370129232592074,0.0384931216028799,0.410413406723782,-0.222604777099855,-0.357240726739418,"herbaceous","non-climbing","aquatic_non-aquatic","monomorphic","long","selfing","autonomous","abiotic","long","bisexual","superior","nectar","actinomorphic","bright"
"Mazus_pumilus",-1.69896499362408,-0.583033604709306,2.32939363022007,-0.570138569082411,0.410413406723782,-0.530548267484526,-1.85067287398612,"herbaceous","non-climbing","non-aquatic","monomorphic","short","selfing","biotic","abiotic","long","bisexual","superior","pollen","zygomorphic","bright"
"Medicago_sativa",-0.616884749769426,0.291687878841025,0.834226065733858,0.0662248563255749,0.0244950294131587,0.260552343801814,-0.269025792988649,"herbaceous","non-climbing","non-aquatic","monomorphic","long","outcrossing","biotic","autonomous","short","bisexual","superior","nectar_pollen","zygomorphic","bright"
"Melocactus_curvispinus",-1.56996673120067,2.9051001130646,1.04940823367059,2.55124967342008,-0.707760353176229,0.533251229285977,-0.803327534989791,"herbaceous","non-climbing","non-aquatic","monomorphic","long","outcrossing","biotic","biotic","long","bisexual","inferior","nectar","actinomorphic","bright"
"Menispermum_canadense",0.562557543274467,0.769744556192987,-0.370129232592074,0.0384931216028799,0.122458925192009,-1.51045921434104,0.731357343096914,"herbaceous_woody","climbing","non-aquatic","dimorphic","long","outcrossing","biotic","biotic","long","unisexual","superior","none","actinomorphic","bright"
"Menyanthes_trifoliata",-0.97474847375366,-0.370013379293491,0.591869959133281,-0.570138569082411,0.410413406723782,0.127462820139255,-0.242835090962814,"herbaceous","non-climbing","aquatic","monomorphic","long","outcrossing","biotic","abiotic","long","bisexual","superior","nectar","actinomorphic","bright"
"Miconia_affinis",0.562557543274467,0.291687878841025,0.040622458373073,0.124644359442798,0.389633186407057,-0.821049287316386,-0.856614160785878,"woody","non-climbing","non-aquatic","monomorphic","long","outcrossing","biotic","biotic","long","bisexual","intermediate","nectar","actinomorphic","bright"
"Mirabilis_jalapa",-0.367851123969636,-0.370013379293491,-0.784439733353737,-1.61060131658324,-0.100186292487196,0.974284243333207,0.773164012726118,"herbaceous","non-climbing","non-aquatic","monomorphic","long_short","selfing","biotic","autonomous","short","bisexual","superior","nectar","actinomorphic","bright_dull"
"Misodendrum_linearifolium",-1.16926152879032,-0.85766444015512,-0.784439733353737,0.0384931216028799,0.410413406723782,-2.01793830774945,-0.381862237235637,"woody","non-climbing","non-aquatic","dimorphic","long","outcrossing","abiotic","abiotic","long","unisexual","inferior","none","actinomorphic","dull"
"Mollugo_verticillata",-1.19286053638322,-0.710507095157211,0.591869959133281,0.470324178418419,0.410413406723782,-1.61214989860273,-1.20849601952453,"herbaceous","non-climbing","non-aquatic","monomorphic","short","selfing","biotic","autonomous","short","bisexual","superior","nectar_pollen","actinomorphic","bright"
"Monotropa_hypopitys",-1.34332900036728,0.191107240668097,1.00618045989494,0.805278368522632,0.410413406723782,-0.266890018817715,-2.52364315995557,"herbaceous","non-climbing","non-aquatic","monomorphic","long","mixed","biotic","autonomous","short","bisexual","superior","nectar","actinomorphic","bright"
"Montinia_caryophyllacea",-0.133453606715704,-0.583033604709306,0.286537374770164,-0.570138569082411,0.410413406723782,-0.821049287316386,0.00497272004174239,"woody","non-climbing","non-aquatic","dimorphic","long","outcrossing","biotic","autonomous","short","unisexual","inferior","nectar","actinomorphic","bright"
"Moringa_oleifera",1.06866200051532,-0.370013379293491,0.0910901840830243,0.0384931216028799,0.410413406723782,0.375839733116676,1.09380944285553,"woody","non-climbing","non-aquatic","monomorphic","long","mixed","biotic","autonomous","short","bisexual","superior","nectar","zygomorphic","bright"
"Myriophyllum_sibiricum",0.667956798104982,0.0786676534252094,-0.784439733353737,0.470324178418419,-0.322831510166402,-1.45473840243342,0.240106018429836,"herbaceous","non-climbing","aquatic","monomorphic","long","outcrossing","biotic","biotic","long","bisexual_unisexual","inferior","nectar","actinomorphic","bright"
"Myristica_fragrans",0.834264483261393,0.242721600996992,-0.784439733353737,-1.61060131658324,-0.117997909901533,-0.222604777099855,2.11426180596953,"woody","non-climbing","non-aquatic","dimorphic_monomorphic","long","outcrossing","biotic","biotic","long","unisexual","superior","pollen","actinomorphic","bright"
"Myrtus_communis",0.43355928085105,2.84451875717599,-0.0608434219561487,1.24720823289651,0.410413406723782,0.568495834186485,0.100083040415002,"woody","non-climbing","non-aquatic","monomorphic","long","mixed","biotic","biotic","long","bisexual","superior","nectar_pollen","actinomorphic","bright"
"Narthecium_ossifragum",-1.11416315147397,-0.195963182020604,1.13344475742811,0.0312356648215487,0.410413406723783,0.666340752948536,-1.17770258801667,"herbaceous","non-climbing","non-aquatic","monomorphic","long","mixed","biotic","autonomous","short","bisexual","superior","nectar","actinomorphic","bright"
"Nelumbo_lutea",0.0328540784407074,3.81321439492942,-0.784439733353737,3.20607179150595,-2.55818949566563,1.76538485461955,0.753397906641835,"herbaceous","non-climbing","aquatic","monomorphic","long","mixed","biotic","abiotic","long","bisexual","superior","other_pollen","actinomorphic","bright"
"Nelumbo_nucifera",0.0328540784407074,3.5385835594836,-0.784439733353737,3.49483555420958,-2.55818949566563,2.28477272893229,1.55059627593294,"herbaceous","non-climbing","aquatic","monomorphic","long","outcrossing","biotic","abiotic","long","bisexual","superior","other_pollen","actinomorphic","bright"
"Nemesia_strumosa",-1.06386227395981,-0.583033604709306,0.335823650333276,-0.235184378978198,0.395570392211836,0.568495834186485,-0.921831719953213,"herbaceous","non-climbing","non-aquatic","monomorphic","short","outcrossing","biotic","abiotic","long","bisexual","superior","nectar","actinomorphic","bright"
"Nepenthes_macfarlanei",0.267251595694639,-0.370013379293491,-0.342163859417303,0.470324178418419,0.00371480909643284,-0.222604777099855,0.0753468162941775,"woody","climbing","non-aquatic","dimorphic","long","outcrossing","abiotic_biotic","abiotic","long","unisexual","superior","nectar_none","actinomorphic","bright"
"Nicotiana_tabacum",0.267251595694639,-0.370013379293491,1.07583147467004,-0.570138569082411,0.410413406723782,1.02662590052741,-1.28194700432551,"herbaceous","non-climbing","non-aquatic","monomorphic","long_short","mixed","biotic","autonomous","short","bisexual","superior","nectar","actinomorphic_zygomorphic","bright"
"Nolana_humifusa",-0.535396120293735,-0.370013379293491,-0.11771759997925,2.55124967342008,0.410413406723782,0.602357936106019,-0.101997941267959,"herbaceous","non-climbing","non-aquatic","monomorphic","short","outcrossing","biotic","biotic","long","bisexual","superior","nectar_pollen","actinomorphic","bright"
"Nothofagus_dombeyi",1.7646731505055,0.338264585666006,-0.784439733353737,-1.61060131658324,-0.679806009178729,-0.580971257352818,0.219078844134679,"woody","non-climbing","non-aquatic","monomorphic","long","outcrossing","abiotic","abiotic","long","unisexual","superior","none","actinomorphic","dull"
"Nuphar_advena",-0.562193975685106,3.05093249862197,0.65450673496837,2.55124967342008,0.410413406723782,0.974284243333207,-0.513002337999014,"herbaceous","non-climbing","aquatic","monomorphic","long","outcrossing","biotic","abiotic","long","bisexual","superior","pollen","actinomorphic","bright"
"Nymphaea_odorata",-0.565804431346061,2.24442810907147,2.03858136405979,2.91101551017707,0.410413406723782,1.95804095568936,0.0120399761997285,"herbaceous","non-climbing","aquatic","monomorphic","long","outcrossing","biotic","abiotic_biotic","long","bisexual","intermediate","nectar","actinomorphic_other","bright"
"Nymphoides_peltata",-0.326042881579753,-0.370013379293491,0.367037169573316,-0.570138569082411,0.410413406723782,0.858996854018345,-0.707316544314594,"herbaceous","non-climbing","aquatic","monomorphic","long","mixed","biotic","abiotic","long","bisexual","superior","nectar_pollen","actinomorphic","bright"
"Nyssa_ogeche",1.36396794809515,0.0170570433952108,-0.636056010333528,0.148970077813605,0.371227848412243,-0.689830534295583,1.1969545451316,"woody","non-climbing","non-aquatic","dimorphic","long","outcrossing","biotic","biotic","long","unisexual","inferior","nectar_other","actinomorphic","bright"
"Ochroma_pyramidale",1.59836546534908,0.825915646527635,1.14005201616636,0.805278368522632,0.410413406723782,2.02448703505054,0.0944945856084352,"woody","non-climbing","non-aquatic","monomorphic","long","outcrossing","biotic","abiotic","long","bisexual","superior","nectar","actinomorphic_other","bright_dull"
"Octoknema_borealis",1.49296621051857,-0.370013379293491,-0.784439733353737,0.0384931216028799,-0.0645630576585236,0.533251229285977,1.20070304584043,"woody","non-climbing","non-aquatic","dimorphic","long","outcrossing","abiotic_biotic","biotic","long","unisexual","superior","none","actinomorphic","bright_dull"
"Octomeles_sumatrana",1.89367141292891,-0.11955176196796,0.36252977420684,1.31034689883079,-0.13580952731587,-0.821049287316386,-1.05919840305325,"woody","non-climbing","non-aquatic","dimorphic","long","outcrossing","biotic","abiotic","long","unisexual","inferior","nectar","actinomorphic","bright"
"Olea_europaea",1.19766026293874,-1.24473486284382,-0.370129232592074,-0.570138569082411,0.291669290628207,-1.19297559454357,1.10953567952781,"woody","non-climbing","non-aquatic","monomorphic","long","outcrossing","abiotic","biotic","long","bisexual_unisexual","superior","none","actinomorphic","bright_dull"
"Oryza_sativa",-0.367851123969636,-0.195963182020604,-0.784439733353737,-1.61060131658324,-0.63453481491729,-0.313570193907975,0.443883261257361,"herbaceous","non-climbing","aquatic","monomorphic","short","selfing","abiotic","autonomous","short","bisexual","superior","none","zygomorphic","dull"
"Ottelia_acuminata",-0.199769970993234,0.338264585666006,-0.18125501270937,0.0384931216028799,-0.669168515445167,0.477530417378364,-0.204629617849099,"herbaceous","non-climbing","aquatic","dimorphic","long","outcrossing","biotic","abiotic","long","unisexual","superior","nectar_pollen","actinomorphic","bright"
"Oxalis_corniculata",-1.75987342394998,0.291687878841025,0.378676890219667,0.805278368522632,0.410413406723782,-0.0651932809305539,-0.9751183457493,"herbaceous","non-climbing","non-aquatic","monomorphic","long_short","selfing","biotic","autonomous","short","bisexual","superior","nectar_pollen","actinomorphic","bright"
"Paeonia_californica",-0.713457949063626,2.34583135231353,0.909039043249378,1.51078692591925,-2.55818949566563,0.974284243333207,1.12922118935571,"herbaceous","non-climbing","non-aquatic","monomorphic","long","outcrossing","biotic","biotic","long","bisexual","superior","nectar","actinomorphic","bright"
"Panax_quinquefolius",-0.97474847375366,-0.370013379293491,-0.54208362675316,-0.570138569082411,0.410413406723782,-1.26208230136362,0.466540803351975,"herbaceous","non-climbing","non-aquatic","monomorphic","long","mixed","biotic","biotic","long","bisexual_unisexual","inferior","nectar","actinomorphic","dull"
"Pandanus_tectorius",0.562557543274467,0.678758301529726,-0.784439733353737,2.08781596626909,-0.84233701808455,-0.338985957373057,0.67437024645828,"woody","non-climbing","non-aquatic","dimorphic","long","outcrossing","abiotic_biotic","abiotic_biotic","long","unisexual","superior","none","actinomorphic","bright_dull"
"Pennantia_corymbosa",0.96326274568481,-0.370013379293491,-1.02679583995431,0.0384931216028799,0.410413406723782,-0.470981690077276,0.322462384175497,"woody","non-climbing","non-aquatic","dimorphic","long","outcrossing","biotic","biotic","long","unisexual","superior","nectar_pollen","actinomorphic","bright_dull"
"Perrottetia_ovata",0.939663738091908,-0.370013379293491,0.0441812681695879,-0.570138569082411,0.410413406723782,-0.320202464755804,0.661483478295368,"woody","non-climbing","non-aquatic","dimorphic","long","outcrossing","biotic","biotic","long","unisexual","superior","pollen","actinomorphic","bright"
"Petrosavia_sakuraii",-1.29825979121374,-0.195963182020604,0.377342359281719,0.0384931216028799,0.267920467409091,-0.821049287316386,-0.773104055800133,"herbaceous","non-climbing","non-aquatic","monomorphic","long","selfing","biotic","abiotic","long","bisexual","intermediate","nectar","actinomorphic","bright"
"Petunia_axillaris",-0.663157071549464,-0.583033604709306,0.904691109199874,-0.570138569082411,0.351041348675995,1.5453177869531,-0.355855091572313,"herbaceous","non-climbing","non-aquatic","monomorphic","short","mixed","biotic","autonomous","short","bisexual","superior","nectar","actinomorphic","bright"
"Peumus_boldus",0.562557543274467,1.57860315932541,-0.784439733353737,0.805278368522632,-2.55818949566563,0.336885609102364,1.51417855586112,"woody","non-climbing","non-aquatic","dimorphic","long","outcrossing","biotic","biotic","long","unisexual","superior","nectar_pollen","actinomorphic","bright"
"Phelline_comosa",0.96493241849145,-0.583033604709306,-0.784439733353737,0.64712481228817,0.410413406723782,-0.594531084327043,0.623644815812769,"woody","non-climbing","non-aquatic","dimorphic","long","outcrossing","biotic","biotic","long","unisexual","superior","none","actinomorphic","bright"
"Phoenix_dactylifera",1.59836546534908,-0.195963182020604,-0.549067992190645,0.0384931216028799,-0.0562509695318333,0.183183632046868,1.53562800993615,"woody","non-climbing","non-aquatic","dimorphic","long","outcrossing","abiotic_biotic","biotic","long","unisexual","superior","none","actinomorphic","bright_dull"
"Phormium_tenax",0.562557543274467,-0.195963182020604,0.620914250532603,0.0384931216028799,-0.0794060721704707,0.918563431425594,0.0891804886353275,"herbaceous","non-climbing","non-aquatic","monomorphic","long","outcrossing","biotic","abiotic","long","bisexual","intermediate_superior","nectar","zygomorphic","bright"
"Phragmites_australis",0.596242531512009,-1.03171463742801,-0.784439733353737,0.0384931216028799,-0.831946907926188,-1.72743728791759,-1.17770258801667,"herbaceous","non-climbing","aquatic","monomorphic","long","outcrossing","abiotic","abiotic","long","bisexual_unisexual","superior","none","actinomorphic","dull"
"Phryma_leptostachya",-0.574043271343317,-0.583033604709306,-0.784439733353737,-0.570138569082411,0.410413406723782,0.0662804987210524,0.0150172577865121,"herbaceous","non-climbing","non-aquatic","monomorphic","long","selfing","biotic","biotic","long","bisexual","superior","other","zygomorphic","bright"
"Phyllanthus_niruri",-0.829464756705876,-0.85766444015512,-0.355890952973268,0.0384931216028799,0.370337267541526,-2.21059440881926,-0.369350909599164,"herbaceous","non-climbing","non-aquatic","monomorphic","short","outcrossing","biotic","abiotic","long","unisexual","superior","nectar","actinomorphic","bright"
"Physena_madagascariensis",0.796955060528398,0.291687878841025,-0.784439733353737,-0.570138569082411,0.410413406723782,-1.02911567687467,0.768351347665272,"woody","non-climbing","non-aquatic","dimorphic","long","outcrossing","abiotic","biotic","long","unisexual","superior","none","actinomorphic","dull"
"Picramnia_polyantha",1.05376065343984,-0.279027124630229,-0.370129232592074,-0.570138569082411,0.410413406723782,-0.880482926967378,0.685739772420789,"woody","non-climbing","non-aquatic","dimorphic","long","outcrossing","biotic","biotic","long","unisexual","superior","nectar","actinomorphic","bright"
"Pinguicula_alpina",-1.7929164405409,-0.364118743712595,1.79622525745921,-0.570138569082411,0.348072745773605,0.00391342588948757,-1.64808863171875,"herbaceous","non-climbing","non-aquatic","monomorphic","long","outcrossing","biotic","autonomous","short","bisexual","superior","nectar","zygomorphic","bright"
"Piper_amalago",0.267251595694639,-0.370013379293491,0.131378790632804,-0.345774869149414,0.410413406723783,0.192548544966132,-0.41486458469327,"woody","non-climbing","non-aquatic","monomorphic","long","outcrossing","biotic","biotic","long","bisexual","inferior","nectar","actinomorphic","bright"
"Piper_arboreum",0.562557543274467,-0.583033604709306,-0.575872455564322,-0.404576675770348,0.120974623740815,-2.21059440881926,-0.501824145896937,"woody","non-climbing","non-aquatic","monomorphic","long","outcrossing","abiotic_biotic","biotic","long","unisexual","superior","none","actinomorphic","bright"
"Pitcairnia_albiflos",-0.574043271343317,-0.195963182020604,1.20629111460177,0.0384931216028799,0.336198334164048,1.16694034440302,-0.333175704199123,"herbaceous","non-climbing","non-aquatic","monomorphic","long","mixed","biotic","abiotic","long","bisexual","intermediate","nectar","actinomorphic","bright"
"Pittosporum_dasycaulon",0.834264483261393,-0.370013379293491,0.234528612152948,-0.404644139885134,0.380727377699889,-0.109478522648414,0.336155422458156,"woody","non-climbing","non-aquatic","monomorphic","long","outcrossing","biotic","autonomous","short","bisexual","superior","pollen","zygomorphic","bright"
"Plantago_lanceolata",-1.54729341701353,-0.583033604709306,0.0547621024287499,-0.570138569082411,0.410413406723782,-1.01370538838619,-0.417021548591663,"herbaceous","non-climbing","non-aquatic","dimorphic","long","outcrossing","abiotic_biotic","autonomous","short","bisexual_unisexual","superior","none_pollen","actinomorphic","bright_dull"
"Platea_latifolia",1.21661590895417,-0.370013379293491,-0.784439733353737,-0.570138569082411,0.410413406723782,-1.61214989860273,0.684874486947795,"woody","non-climbing","non-aquatic","dimorphic","long","outcrossing","abiotic","biotic","long","unisexual","superior","none","actinomorphic","dull"
"Plocosperma_buxifolium",0.356365395900786,-0.370013379293491,-0.54208362675316,-0.570138569082411,0.410413406723782,-0.415260878169663,0.381158885179755,"woody","non-climbing","non-aquatic","dimorphic","long","outcrossing","biotic","biotic","long","unisexual","superior","other","zygomorphic","bright"
"Plumbago_auriculata",-0.461802570886451,-0.370013379293491,-0.784439733353737,-1.61060131658324,0.0838670874609471,0.808195559279363,0.28182999810242,"woody","non-climbing","non-aquatic","monomorphic","long","outcrossing","biotic","biotic","long","bisexual","superior","nectar","actinomorphic","bright"
"Podophyllum_peltatum",-0.829464756705876,0.678758301529726,1.46787442003509,-1.61060131658324,-0.0348770286346295,1.16694034440302,-0.132452524910154,"herbaceous","non-climbing","non-aquatic","monomorphic","long","outcrossing","biotic","biotic","long","bisexual","superior","nectar","actinomorphic","bright"
"Poeppigia_procera",1.19766026293874,0.291687878841025,0.45849176893125,-1.61060131658324,0.0541810584370529,0.182424438701486,0.955878547912767,"woody","non-climbing","non-aquatic","monomorphic","long","outcrossing","biotic","biotic","long","bisexual","superior","pollen","actinomorphic","bright"
"Polycarpon_tetraphyllum",-1.23016995911622,-0.940728382764745,0.983373874210059,-0.0682937044606536,0.351041348675995,-1.61214989860273,-1.28194700432551,"herbaceous","non-climbing","non-aquatic","monomorphic","short","selfing","biotic","biotic","long","bisexual","superior","nectar","actinomorphic","bright"
"Polygala_lewtonii",-1.29825979121374,0.0786676534252094,-0.784439733353737,-0.570138569082411,0.342135539968827,-0.530548267484526,-0.297654750845838,"herbaceous","non-climbing","non-aquatic","monomorphic","long","mixed","biotic","biotic","short","bisexual","superior","nectar","zygomorphic","bright"
"Pontederia_crassipes",-0.897554588803396,-0.195963182020604,0.946273267870171,0.0384931216028799,0.410413406723782,1.32435184057232,-0.246346451144752,"herbaceous","non-climbing","aquatic","monomorphic","long_short","outcrossing","biotic","abiotic_biotic","long","bisexual","superior","nectar","zygomorphic","bright"
"Populus_alba",1.36396794809515,0.191107240668097,-0.297647153037584,-0.643157372458889,0.13359118607597,-0.813566737374743,-0.837751662649264,"woody","non-climbing","non-aquatic","dimorphic","long","outcrossing","abiotic","abiotic","long","unisexual","superior","none","actinomorphic","dull"
"Portulaca_oleracea",-1.06386227395981,0.242721600996992,1.66284706725718,0.64712481228817,0.410413406723782,-0.470981690077276,-1.07936276205813,"herbaceous","non-climbing","non-aquatic","monomorphic","short","selfing","biotic","biotic","long","bisexual","intermediate","nectar","actinomorphic","bright"
"Posidonia_australis",-1.06386227395981,-0.85766444015512,-0.784439733353737,-1.61060131658324,-0.99373576610641,-1.27130023175634,-0.220279900145296,"herbaceous","non-climbing","aquatic","monomorphic","long","mixed","abiotic","abiotic","long","bisexual","superior","none","actinomorphic","dull"
"Posoqueria_latifolia",1.15777580072147,-0.370013379293491,-0.270383860672678,-0.570138569082411,0.410413406723782,0.034594883102562,0.454500139443797,"woody","non-climbing","non-aquatic","monomorphic","long","outcrossing","biotic","biotic","long","bisexual","inferior","nectar","zygomorphic","bright"
"Potamogeton_berchtoldii",-0.746880939244693,-0.583033604709306,-0.784439733353737,0.470324178418419,-2.55818949566563,-1.04118809286212,-0.474231284052179,"herbaceous","non-climbing","aquatic","monomorphic","long_short","mixed","abiotic","abiotic","long","unisexual","superior","none","actinomorphic","dull"
"Primula_sieboldii",-1.34332900036728,-0.370013379293491,0.748691299307644,0.805278368522632,0.410413406723782,0.127462820139255,-0.921831719953213,"herbaceous","non-climbing","non-aquatic","monomorphic","long","outcrossing","biotic","autonomous","short","bisexual","superior","nectar","actinomorphic","bright"
"Prionotes_cerinthoides",-0.367851123969636,-0.370013379293491,0.237521599793997,0.805278368522632,0.410413406723782,0.467883692135184,-0.264319042695412,"herbaceous","climbing","non-aquatic","monomorphic","long","outcrossing","biotic","abiotic","long","bisexual","superior","nectar","actinomorphic","bright"
"Prunus_persica",0.75707059831113,1.74851177472853,-0.370129232592074,-1.61060131658324,0.0526967569858581,0.00391342588948757,1.81429882858472,"woody","non-climbing","non-aquatic","monomorphic","long","mixed","biotic","biotic","long","bisexual","superior","nectar","actinomorphic","bright"
"Putranjiva_roxburghii",1.06866200051532,-0.806050079826224,-0.370129232592074,0.0384931216028799,0.410413406723782,-0.628393186246577,1.34895489033631,"woody","non-climbing","non-aquatic","dimorphic","long","outcrossing","abiotic","biotic","long","unisexual","superior","none","actinomorphic","bright_dull"
"Qualea_grandiflora",1.06866200051532,-1.90643612097834,1.62160839250465,0.0384931216028799,0.410413406723782,0.375839733116676,-0.606614130055578,"woody","non-climbing","non-aquatic","monomorphic","long","outcrossing","biotic","abiotic","long","bisexual","superior","nectar","zygomorphic","bright"
"Quercus_rubra",1.59836546534908,-0.195963182020604,-0.370129232592074,0.0384931216028799,0.0528451871309776,-0.719630769303885,1.84890072255601,"woody","non-climbing","non-aquatic","monomorphic","long","outcrossing","abiotic","biotic","long","unisexual","inferior","none","actinomorphic","dull"
"Quinchamalium_chilense",-1.26321297570714,-0.370013379293491,-0.784439733353737,-1.61060131658324,0.0838670874609471,-0.0633964583733002,-0.222114561891557,"herbaceous","non-climbing","non-aquatic","monomorphic","long","outcrossing","biotic","abiotic","long","bisexual","inferior","nectar","actinomorphic","bright"
"Quintinia_hyehenensis",0.691555805697884,-0.370013379293491,-0.744445100511403,0.64712481228817,0.309480908042543,-0.821049287316386,0.861881802806743,"woody","non-climbing","non-aquatic","dimorphic","long","outcrossing","biotic","biotic","long","unisexual","inferior","nectar_other","actinomorphic","bright"
"Rafflesia_keithii",0.968457057726859,1.61509039511006,0.251850997401077,0.557236012179798,-0.4356384204572,3.56071838526914,1.0838549077877,"woody","non-climbing","non-aquatic","dimorphic","long","outcrossing","biotic","biotic","long_short","unisexual","inferior","nectar_pollen","actinomorphic","bright_dull"
"Ranunculus_acris",-0.687760589227215,2.00216081779876,-0.784439733353737,2.88620386352429,-2.55818949566563,0.438279434397135,-0.34622865577791,"herbaceous","non-climbing","non-aquatic","monomorphic","long","outcrossing","biotic","biotic","long","bisexual","superior","nectar_pollen","actinomorphic","bright"
"Ranunculus_ficaria",-1.25645154882386,1.16640936239136,-0.784439733353737,2.45437280670875,-1.55282264605642,0.778248987549991,-0.219225680860643,"herbaceous","non-climbing","non-aquatic","monomorphic","long","outcrossing","biotic","biotic","short","bisexual","superior","nectar_pollen","actinomorphic","bright"
"Ravenala_madagascariensis",1.13675183261284,-0.195963182020604,0.725248149335312,0.0384931216028799,0.410413406723782,2.31954412311822,1.10133459380561,"woody","non-climbing","non-aquatic","monomorphic","long","mixed","biotic","biotic","long","bisexual","inferior","nectar_pollen","zygomorphic","bright"
"Reseda_lutea",1.7646731505055,0.95338913697554,-0.149759096767143,0.0384931216028799,0.107615910680062,-0.663637791147085,-0.58494121293369,"herbaceous","non-climbing","non-aquatic","monomorphic","long_short","outcrossing","biotic","biotic","long","bisexual","superior","other","zygomorphic","bright_dull"
"Rhexia_virginica",-0.534158809126048,0.0786676534252094,1.24710923229836,0.470324178418419,0.139676822025868,0.858996854018345,-1.64808863171875,"herbaceous","non-climbing","non-aquatic","monomorphic","long","outcrossing","biotic","abiotic","long","bisexual","superior","nectar","actinomorphic","bright"
"Rhizophora_stylosa",1.13675183261284,0.0786676534252094,-0.370129232592074,-0.570138569082411,0.410413406723782,-0.866118446605918,2.53462831425625,"woody","non-climbing","non-aquatic","monomorphic","long","mixed","abiotic","abiotic","long","bisexual","inferior","none","actinomorphic","bright_dull"
"Ribes_aureum",0.0328540784407074,-0.370013379293491,-0.0155586934759885,-0.570138569082411,0.37479017189511,0.183183632046868,-0.354850734768928,"woody","non-climbing","non-aquatic","monomorphic","long","outcrossing","biotic","abiotic","long","bisexual","inferior","nectar","actinomorphic","bright"
"Roridula_dentata",0.0328540784407074,-0.370013379293491,-0.784439733353737,0.0384931216028799,0.410413406723782,0.568495834186485,-0.0130938081358271,"woody","non-climbing","non-aquatic","monomorphic","long","selfing","autonomous_biotic","autonomous","short","bisexual","superior","none","actinomorphic","bright_dull"
"Roridula_gorgonias",-0.367851123969636,-0.370013379293491,-0.127773125991498,0.0384931216028799,0.410413406723782,0.568495834186485,-0.466437027970268,"herbaceous_woody","non-climbing","non-aquatic","monomorphic","long","selfing","autonomous_biotic","autonomous","short","bisexual","intermediate","none","actinomorphic","bright_dull"
